,comment,cl_comment,wordlist,emojis,sent,user,mentioned
260,Lbbb,lbbb,['lbbb'],[],neu,music.always.stays,[]
261,Lbbb,lbbb,['lbbb'],[],neu,rachelllmarie,[]
262,Lblblb,lblblb,['lblblb'],[],neu,rachelllmarie,[]
263,@bbentth  chê,ch,['ch'],[],neu,bonpirapat,['bbentth']
264,Where are your ni*ples..you plan to show them in all your photo shoots...cmon...show them😂😂😂,ni ple plan show photo shoot cmon show,"['ni', 'ple', 'plan', 'show', 'photo', 'shoot', 'cmon', 'show']","['😂', '😂', '😂']",neu,shekhy5_6,[]
265,Fabulous 🔥🔥🔥,fabul,['fabul'],"['🔥', '🔥', '🔥']",neu,kevinandkellie2005,[]
266,💜,,[],['💜'],neu,lachicadelsombreronegrook,[]
267,Lb,lb,['lb'],[],neu,ayssamae,[]
268,💖,,[],['💖'],neu,da.thao____,[]
269,🔥🔥🔥🔥❤️,,[],"['🔥', '🔥', '🔥', '🔥', '❤']",neu,eslam_rabei,[]
270,Please,pleas,['pleas'],[],neu,rahiimashah,[]
271,You look pathetic,look pathet,"['look', 'pathet']",[],neu,rahiimashah,[]
272,❤️,,[],['❤'],neu,mariamircedez,[]
273,Beautiful girls,beauti girl,"['beauti', 'girl']",[],neu,shari_holm,[]
274,Follow me,follow,['follow'],[],neu,zamorfia,[]
275,FOLLOW ME,follow,['follow'],[],neu,zamorfia,[]
276,Gt,gt,['gt'],[],neu,zamorfia,[]
277,Gtgt,gtgt,['gtgt'],[],neu,zamorfia,[]
278,Gt,gt,['gt'],[],neu,zamorfia,[]
279,@gal__bendor,,[],[],neu,uri2baram2,['gal__bendor']
280,and I Will NOT Dm you Nor will i Respond to you in person,dm respond person,"['dm', 'respond', 'person']",[],neu,wristwatchrealreal,[]
281,u obviously got the wrong idea,u obvious got wrong idea,"['u', 'obvious', 'got', 'wrong', 'idea']",[],neu,wristwatchrealreal,[]
282,ur sketchy n u say mean stuff like I Did something? i been tryna get in shape n go to LA since i hit puberty november and then lexi wanna fly me out n Ronny J n Its like its a bigggg wolrd 7 billion people it dont revolve around u and like all i want is for us to go seperate ways n be Peaceful,ur sketchi n u say mean stuff like someth tryna get shape n go la sinc hit puberti novemb lexi wan na fli n ronni j n like bigggg wolrd 7 billion peopl dont revolv around u like want us go seper way n peac,"['ur', 'sketchi', 'n', 'u', 'say', 'mean', 'stuff', 'like', 'someth', 'tryna', 'get', 'shape', 'n', 'go', 'la', 'sinc', 'hit', 'puberti', 'novemb', 'lexi', 'wan', 'na', 'fli', 'n', 'ronni', 'j', 'n', 'like', 'bigggg', 'wolrd', '7', 'billion', 'peopl', 'dont', 'revolv', 'around', 'u', 'like', 'want', 'us', 'go', 'seper', 'way', 'n', 'peac']",[],pos,wristwatchrealreal,[]
283,Lb,lb,['lb'],[],neu,antoniachapaeva,[]
284,Lbbb,lbbb,['lbbb'],[],neu,antoniachapaeva,[]
285,Lbb,lbb,['lbb'],[],neu,antoniachapaeva,[]
286,Lbbb,lbbb,['lbbb'],[],neu,jj.enggggg,[]
287,Row,row,['row'],[],neu,jj.enggggg,[]
288,😢😢,,[],"['😢', '😢']",neu,yznalfra11,[]
289,Lb,lb,['lb'],[],neu,dynvmite,[]
290,Fuck,fuck,['fuck'],[],neg,mamieolumbu,[]
291,😍❤️,,[],"['😍', '❤']",neu,berkcan_olmez57,[]
292,Hayyy,hayyy,['hayyy'],[],neu,ranggakerit,[]
293,Lb,lb,['lb'],[],neu,_mara2912_,[]
294,Lb,lb,['lb'],[],neu,_mara2912_,[]
295,😢😍,,[],"['😢', '😍']",neu,bnmnbnmn6,[]
296,Real good!!,real good,"['real', 'good']",[],neu,travasvance,[]
297,The best🔥,best,['best'],['🔥'],pos,colombiarosalia,[]
298,😂,,[],['😂'],neu,9l9l2000,[]
299,ترحين للسينما,,[],[],neu,9l9l2000,[]
300,Row,row,['row'],[],neu,judyyarroyo,[]
301,LBBBBBB AND CBBBBB ✨,lbbbbbb cbbbbb,"['lbbbbbb', 'cbbbbb']",['✨'],neu,carolleeena,[]
302,ROWWWW 🤍✨,rowwww,['rowwww'],"['🤍', '✨']",neu,carolleeena,[]
303,CBCBCB N LBLBLB ✨🧚🏼,cbcbcb n lblblb,"['cbcbcb', 'n', 'lblblb']","['✨', '🧚', '🏼']",neu,carolleeena,[]
304,FIRSTSSS AND COMMENTSSS 🤍✨🤍✨,firstsss commentsss,"['firstsss', 'commentsss']","['🤍', '✨', '🤍', '✨']",neu,carolleeena,[]
305,Topisima,topisima,['topisima'],[],neu,bia_leticia117,[]
306,Cb🙌,cb,['cb'],['🙌'],neu,little_artist_party,[]
307,Lb❤️,lb,['lb'],['❤'],neu,little_artist_party,[]
308,Lb❤️,lb,['lb'],['❤'],neu,little_artist_party,[]
309,❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '❤', '❤', '❤', '❤']",neu,smithbingo1,[]
310,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",neu,dresses_rent_in_sharm1,[]
311,🔥🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,dresses_rent_in_sharm1,[]
312,we garena esta regalando el nuevo pase elite gratisss!!! yo lo pude conseguir en todas mis cuentas este video me explico todo https://youtu.be/c4FeYir4dTM,garena esta regalando el nuevo pase elit gratisss yo lo pude conseguir en toda mi cuenta est video explico todo http youtubec4feyir4dtm,"['garena', 'esta', 'regalando', 'el', 'nuevo', 'pase', 'elit', 'gratisss', 'yo', 'lo', 'pude', 'conseguir', 'en', 'toda', 'mi', 'cuenta', 'est', 'video', 'explico', 'todo', 'http', 'youtubec4feyir4dtm']",[],neu,raylinrt,[]
313,Your toes are bigger than ur iq,toe bigger ur iq,"['toe', 'bigger', 'ur', 'iq']",[],neu,noah.0812_,[]
314,😍😍😍😍😍❤️❤️❤️,,[],"['😍', '😍', '😍', '😍', '😍', '❤', '❤', '❤']",neu,jenncoello16,[]
315,L🔥b,lb,['lb'],['🔥'],neu,jenncoello16,[]
316,Cfc,cfc,['cfc'],[],neu,jenncoello16,[]
317,Row,row,['row'],[],neu,erika_ruchel,[]
318,Omg kendalls nips are covered! 😱 shocking!,omg kendal nip cover shock,"['omg', 'kendal', 'nip', 'cover', 'shock']",['😱'],neu,always_smiling4you,[]
319,Kendall is way prettier😍,kendal way prettier,"['kendal', 'way', 'prettier']",['😍'],neu,baddiexemmy,[]
320,Lblblb,lblblb,['lblblb'],[],neu,barbcalderonr,[]
321,قراءة فنجان ☕️,,[],['☕'],neu,fenjan._,[]
322,L😂😂💋💖,l,['l'],"['😂', '😂', '💋', '💖']",neu,patient4674,[]
323,3x3lb,3x3lb,['3x3lb'],[],neu,selenanikita05,[]
324,Cb,cb,['cb'],[],neu,selenanikita05,[]
325,Rows,row,['row'],[],neu,selenanikita05,[]
326,Lb,lb,['lb'],[],neu,selenanikita05,[]
327,❤️,,[],['❤'],neu,shakoaguilargarcia,[]
328,Mmmm que chula,mmmm que chula,"['mmmm', 'que', 'chula']",[],neu,shakoaguilargarcia,[]
329,😍😍😍🔥🔥🔥❤️❤️❤️,,[],"['😍', '😍', '😍', '🔥', '🔥', '🔥', '❤', '❤', '❤']",neu,princess_embroidery_,[]
330,hii,hii,['hii'],[],neu,perven.asia,[]
331,❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '❤', '❤', '❤', '❤']",neu,smithbingo1,[]
332,evasive,evas,['evas'],[],neu,ruthbakerhdg2w5kbe,[]
333,😮,,[],['😮'],neu,donisedang,[]
334,😢,,[],['😢'],neu,3aliiaah,[]
335,My favourites 🤍,favourit,['favourit'],['🤍'],neu,3aliiaah,[]
336,LBBBBBB AND CBBBBB 💜✨🕊,lbbbbbb cbbbbb,"['lbbbbbb', 'cbbbbb']","['💜', '✨', '🕊']",neu,carolleeena,[]
337,That’s some straight up goddess shit!!😍😍👏🔥🔥🔥,straight goddess shit,"['straight', 'goddess', 'shit']","['😍', '😍', '👏', '🔥', '🔥', '🔥']",neu,cleveristheword,[]
338,ROWWWW 💜✨,rowwww,['rowwww'],"['💜', '✨']",neu,carolleeena,[]
339,CBCBCB N LBLBLB 🤍✨🪐,cbcbcb n lblblb,"['cbcbcb', 'n', 'lblblb']","['🤍', '✨', '🪐']",neu,carolleeena,[]
340,RECENTSSS AND COMMENTSSS 🤍✨🤍✨,recentsss commentsss,"['recentsss', 'commentsss']","['🤍', '✨', '🤍', '✨']",neu,carolleeena,[]
341,❤️,,[],['❤'],neu,happyfeet_______________,[]
342,🔥👏😍❤️,,[],"['🔥', '👏', '😍', '❤']",neu,baddieie_,[]
343,Beautiful x,beauti x,"['beauti', 'x']",[],neu,parmenterkathleen,[]
344,یبار نکردمت,,[],[],neu,rexxa.ii,[]
345,😍,,[],['😍'],neu,lunaa26a,[]
346,❤️🔥,,[],"['❤', '🔥']",neu,hearticalfire,[]
347,Chama no zap gatas,chama zap gata,"['chama', 'zap', 'gata']",[],neu,gabrielmattoss,[]
348,❤️🙌🙌,,[],"['❤', '🙌', '🙌']",neu,rahaoui11,[]
349,Lb,lb,['lb'],[],neu,reginaegina,[]
350,Hi,hi,['hi'],[],neu,bettyplo,[]
351,Smkr❤️❤️❤️❤️,smkr,['smkr'],"['❤', '❤', '❤', '❤']",neu,usmanrajput5974,[]
352,Lb,lb,['lb'],[],neu,emmashuard_,[]
353,Nice,nice,['nice'],[],neu,jayoti_sj_jaan,[]
354,❤️,,[],['❤'],neu,ra.msey310,[]
355,🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥']",neu,akashmishra8880,[]
356,Congratulations 🎉 y’all are gorgeous 😊,congratul gorgeou,"['congratul', 'gorgeou']","['🎉', '😊']",neu,carenwitdac,[]
357,"सेक्स और पैसा दोनों सेक्स करने के लिए मैसेज कीजिये (https://wa.me/+91.8274921651..आप)या नीचे दिए गए लिंक पर क्लिक करे।👇👇👇👇👇👇
https://www.facebook.com/Play-boy-job-8274921651-111049058214170/",http wame918274921651 http wwwfacebookcomplayboyjob8274921651111049058214170,"['http', 'wame918274921651', 'http', 'wwwfacebookcomplayboyjob8274921651111049058214170']","['👇', '👇', '👇', '👇', '👇', '👇']",neu,puja7872331421,[]
358,🔥,,[],['🔥'],neu,gloria.moyo.1257,[]
359,Hii,hii,['hii'],[],neu,sahilparmar1006,[]
360,I have a big d ick come in direct to see it,big ick come direct see,"['big', 'ick', 'come', 'direct', 'see']",[],neu,barroy9,[]
361,@cesar__emman,,[],[],neu,queercowboyy,['cesar__emman']
362,O de orquidea 💜,de orquidea,"['de', 'orquidea']",['💜'],neu,rubi_camunez,[]
363,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,nahiia19,[]
364,I would love to try there make up soon!💜🔥,would love tri make soon,"['would', 'love', 'tri', 'make', 'soon']","['💜', '🔥']",pos,angel_sweeney22,[]
365,Love this picture ❤️🔥,love pictur,"['love', 'pictur']","['❤', '🔥']",pos,angel_sweeney22,[]
366,CBBBBB AND LBBBBBB 👼🏼🤍✨,cbbbbb lbbbbbb,"['cbbbbb', 'lbbbbbb']","['👼', '🏼', '🤍', '✨']",neu,carolleeena,[]
367,CBCBCB N LBLBLB 🤍✨,cbcbcb n lblblb,"['cbcbcb', 'n', 'lblblb']","['🤍', '✨']",neu,carolleeena,[]
368,COMMENT4COMMENT ✨💜,comment4com,['comment4com'],"['✨', '💜']",neu,carolleeena,[]
369,You the perfect lady beauty and brains. Stunning,perfect ladi beauti brain stun,"['perfect', 'ladi', 'beauti', 'brain', 'stun']",[],pos,waynerussell1950,[]
370,LLBLB CBCB,llblb cbcb,"['llblb', 'cbcb']",[],neu,taylorxox,[]
371,Lb,lb,['lb'],[],neu,dianakniukhach,[]
372,Lb,lb,['lb'],[],neu,jenncoello16,[]
373,❤️❤️,,[],"['❤', '❤']",neu,tawramjan,[]
374,Sou fã,sou f,"['sou', 'f']",[],neu,depositoantenorguimaraes,[]
375,WHAT DO YOUYOU❤️,youyou,['youyou'],['❤'],neu,me_alone_0ne,[]
376,Lb,lb,['lb'],[],neu,lurianxcosta,[]
377,baby you are so beautiful i love you ❤️❤️🍯 follow me,babi beauti love follow,"['babi', 'beauti', 'love', 'follow']","['❤', '❤', '🍯']",pos,hsyngdl,[]
378,sad,sad,['sad'],[],neu,termtemshop6,[]
379,Baby love you ❤️ follow me,babi love follow,"['babi', 'love', 'follow']",['❤'],pos,hsyngdl,[]
380,Lb,lb,['lb'],[],neu,busraoztrkk,[]
381,"सेक्स और पैसा दोनों सेक्स करने के लिए मैसेज कीजिये (https://wa.me/+91.8274921651..आप)या नीचे दिए गए लिंक पर क्लिक करे।👇👇👇👇👇👇
https://www.facebook.com/Play-boy-job-8274921651-111049058214170/",http wame918274921651 http wwwfacebookcomplayboyjob8274921651111049058214170,"['http', 'wame918274921651', 'http', 'wwwfacebookcomplayboyjob8274921651111049058214170']","['👇', '👇', '👇', '👇', '👇', '👇']",neu,nehabharti742,[]
382,❤️❤️,,[],"['❤', '❤']",neu,papa_ke_pari_353,[]
383,😍😍,,[],"['😍', '😍']",neu,papa_ke_pari_353,[]
384,😛😛😛,,[],"['😛', '😛', '😛']",neu,jcreigns_,[]
385,😍😍,,[],"['😍', '😍']",neu,arganaraz.evelyn,[]
386,trashy,trashi,['trashi'],[],neu,zforgz,[]
387,third,third,['third'],[],neu,generalholodilnik,[]
388,❤️,,[],['❤'],neu,53.971266,[]
389,tacit,tacit,['tacit'],[],neu,chase__rainbows,[]
390,Lb all 🙌,lb,['lb'],['🙌'],neu,alomhistorisch,[]
391,Lb 🔥,lb,['lb'],['🔥'],neu,alomhistorisch,[]
392,Lb rows 🙌,lb row,"['lb', 'row']",['🙌'],neu,alomhistorisch,[]
393,Lb ❤️,lb,['lb'],['❤'],neu,alomhistorisch,[]
394,Two of a kind irresistible.,two kind irresist,"['two', 'kind', 'irresist']",[],pos,davissaffo,[]
395,coach,coach,['coach'],[],neu,isaacardenas9582,[]
396,"نعزي شعب المملكة العربية السعودية في وفاة الملك سلمان و دخول ابنه في موت سريري .. لتفاصيل أكثر حول الخبر ادخل على الحساب التالي
https://instagram.com/mahdi.alumma?igshid=YmMyMTA2M2Y=",http instagramcommahdialumma igshidymmymta2m2i,"['http', 'instagramcommahdialumma', 'igshidymmymta2m2i']",[],neu,ghaleb_ahmed6495,[]
397,"نعزي شعب المملكة العربية السعودية في وفاة الملك سلمان و دخول ابنه في موت سريري .. لتفاصيل أكثر حول الخبر ادخل على الحساب التالي
https://instagram.com/mahdi.alumma?igshid=YmMyMTA2M2Y=",http instagramcommahdialumma igshidymmymta2m2i,"['http', 'instagramcommahdialumma', 'igshidymmymta2m2i']",[],neu,ghaleb_ahmed6495,[]
398,Perfect❤❤,perfect,['perfect'],"['❤', '❤']",pos,laiza.chavess,[]
399,❤️,,[],['❤'],neu,alsushop_msk,[]
400,Mamb,mamb,['mamb'],[],neu,sonkimwaga,[]
401,burly,burli,['burli'],[],neu,mearshb,[]
402,glorious,gloriou,['gloriou'],[],neu,brightimore1,[]
403,Cb,cb,['cb'],[],neu,lurianxcosta,[]
404,Lb,lb,['lb'],[],neu,lurianxcosta,[]
405,😍😍😍😍😍😍😍🔥🔥🔥🔥🔥🔥,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,irisha_dolcevita_italy,[]
406,💕💕💕,,[],"['💕', '💕', '💕']",neu,daphne_the_yorkie_,[]
407,"Lol like Kylie could even look good ever, next to you she looks like a goblin",lol like kyli could even look good ever next look like goblin,"['lol', 'like', 'kyli', 'could', 'even', 'look', 'good', 'ever', 'next', 'look', 'like', 'goblin']",[],pos,karma3652470,[]
408,❤️❤️❤️❤️❤️❤️❤️❤️if needed serious prayers inbox me with God all things are possible❤️❤️,need seriou prayer inbox god thing possibl,"['need', 'seriou', 'prayer', 'inbox', 'god', 'thing', 'possibl']","['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,1flo_werreal,[]
409,😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,superfanofgrazi,[]
410,L4L🦋,l4l,['l4l'],['🦋'],neu,rosie1904__,[]
411,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",neu,verdades1289,[]
412,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,verdades1289,[]
413,Beautiful girls ❤️😍,beauti girl,"['beauti', 'girl']","['❤', '😍']",neu,verdades1289,[]
414,♥️♥️♥️,,[],"['♥', '♥', '♥']",neu,joji____13,[]
415,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,joji____13,[]
416,♥️♥️♥️♥️,,[],"['♥', '♥', '♥', '♥']",neu,joji____13,[]
417,♥️♥️♥️♥️♥️,,[],"['♥', '♥', '♥', '♥', '♥']",neu,joji____13,[]
418,😍,,[],['😍'],neu,hhuongmai_ng,[]
419,count,count,['count'],[],neu,shankar.erugurala,[]
420,Love 💗,love,['love'],['💗'],pos,antony__c,[]
421,You guys look so alike,guy look alik,"['guy', 'look', 'alik']",[],neu,dom_josh21_,[]
422,pleasure,pleasur,['pleasur'],[],neu,wkmmsjnsn,[]
423,Lb,lb,['lb'],[],neu,danielaichiyanagui,[]
424,Lb,lb,['lb'],[],neu,danielaichiyanagui,[]
425,Lb,lb,['lb'],[],neu,danielaichiyanagui,[]
426,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,gracaaneana,[]
427,LOVE THIS LADIES,love ladi,"['love', 'ladi']",[],pos,karebearharalson,[]
428,Where my overwatch players at?,overwatch player,"['overwatch', 'player']",[],neu,ap3xmemes,[]
429,❤️,,[],['❤'],neu,otalvaropaola2,[]
430,Jsjdhhd,jsjdhhd,['jsjdhhd'],[],neu,efo241,[]
431,😍,,[],['😍'],neu,monicafenty98,[]
432,Lb lb lb lb lb,lb lb lb lb lb,"['lb', 'lb', 'lb', 'lb', 'lb']",[],neu,manitajess,[]
433,Lb lb lb lb lb,lb lb lb lb lb,"['lb', 'lb', 'lb', 'lb', 'lb']",[],neu,manitajess,[]
434,Lindah lindah 😍😍,lindah lindah,"['lindah', 'lindah']","['😍', '😍']",neu,manoelcorrea205,[]
435,👏,,[],['👏'],neu,haibat438,[]
436,😂❤️,,[],"['😂', '❤']",neu,senanmurad73,[]
437,Beautiful girls...lovin ur brand❤️,beauti girl lovin ur brand,"['beauti', 'girl', 'lovin', 'ur', 'brand']",['❤'],neu,positivevibeslovinmylife,[]
438,😍😍😍,,[],"['😍', '😍', '😍']",neu,sincerelyzandkboutique,[]
439,جخحخم,,[],[],neu,sksnnsjek,[]
440,🙈😳,,[],"['🙈', '😳']",neu,esgerovisgender5618,[]
441,😍❤️,,[],"['😍', '❤']",neu,giovanni.cicatiello.12,[]
442,Hotties,hotti,['hotti'],[],neu,elazulreencarnado,[]
443,Lb,lb,['lb'],[],neu,danielaichiyanagui,[]
444,Lb,lb,['lb'],[],neu,mrsawant_11,[]
445,miniature,miniatur,['miniatur'],[],neu,nayakadevarajnayakadevaraj,[]
446,Row,row,['row'],[],neu,itsjaymcgrath,[]
447,bomb,bomb,['bomb'],[],neu,sapavatmanesh,[]
448,Lb,lb,['lb'],[],neu,itsjaymcgrath,[]
449,Perfeitas❤️❤️,perfeita,['perfeita'],"['❤', '❤']",neu,jullymartins20,[]
450,Super super sexy ❤️🔥👏🔥,super super sexi,"['super', 'super', 'sexi']","['❤', '🔥', '👏', '🔥']",pos,demar240,[]
451,aarrrgghhh❤️,aarrrgghhh,['aarrrgghhh'],['❤'],neu,margarethaawungow,[]
452,Stunning!!,stun,['stun'],[],neu,bella_the_bernedoodle1,[]
453,loveyou,lovey,['lovey'],[],neu,monikabi10,[]
454,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,monikabi10,[]
455,@nikospagiatis_17  σε ενδιαφέρουν τα καλλυντικά και έκανες λαικ??,,[],[],neu,_.lil_johnny._,['nikospagiatis_17']
456,@nikospagiatis_17  κοιτά αν έχει το ξανθό η @kyliejenner  μπορεί να έκανα και εγώ λαικ,,[],[],neu,_.lil_johnny._,"['nikospagiatis_17', 'kyliejenner']"
457,@_.lil_johnny._ με ενδιαφέρει η @kendalljenner,,[],[],neu,nikospagiatis_17,"['_.lil_johnny._', 'kendalljenner']"
458,@_.lil_johnny._ τι ξανθό αγόρι μου δενν ξέρεις εσύ,,[],[],neu,nikospagiatis_17,['_.lil_johnny._']
459,❤️🔥,,[],"['❤', '🔥']",neu,pelinaygoe,[]
460,😮,,[],['😮'],neu,yesminainoussa,[]
461,Stunners 😍,stunner,['stunner'],['😍'],neu,russ_groom,[]
462,My !!!!,,[],[],neu,s4turn.na,[]
463,💝,,[],['💝'],neu,luaninhautsch,[]
464,Sisters swags,sister swag,"['sister', 'swag']",[],neu,ibrahimumar2019,[]
465,Nice😢😢😢😢😢,nice,['nice'],"['😢', '😢', '😢', '😢', '😢']",neu,nalak_a98,[]
466,can you follow me,follow,['follow'],[],neu,hayatyasanilasi,[]
467,Lb,lb,['lb'],[],neu,loiscamille,[]
468,Where are the toes,toe,['toe'],[],neu,the_dex___,[]
469,🔥🔥,,[],"['🔥', '🔥']",neu,listo119,[]
470,Eres una diosaaaa❤️🙌,ere una diosaaaa,"['ere', 'una', 'diosaaaa']","['❤', '🙌']",neu,iam_mikuuu,[]
471,Amazing what money can do,amaz money,"['amaz', 'money']",[],neu,carinajorgensen7,[]
472,El mor es como un batalla,el mor es como un batalla,"['el', 'mor', 'es', 'como', 'un', 'batalla']",[],neu,armiboys7,[]
473,😍🥰😌,,[],"['😍', '🥰', '😌']",neu,blacxican_rebel,[]
474,hotties,hotti,['hotti'],[],neu,evelynr4is,[]
475,Lb,lb,['lb'],[],neu,ayeedridri,[]
476,Lblblblblblbl,lblblblblblbl,['lblblblblblbl'],[],neu,vahid1994m,[]
477,Lblblblblblbl,lblblblblblbl,['lblblblblblbl'],[],neu,vahid1994m,[]
478,❤️😍😍,,[],"['❤', '😍', '😍']",neu,stm4688,[]
479,❤️❤️❤️❤️🔥,,[],"['❤', '❤', '❤', '❤', '🔥']",neu,liyuxin6483,[]
480,caring,care,['care'],[],neu,saajidkhon,[]
481,Mention me in your story and get a suprise😍,mention stori get supris,"['mention', 'stori', 'get', 'supris']",['😍'],neu,tamil.hotgirl2,[]
482,Rows,row,['row'],[],neu,anasresinn,[]
483,Kendall 🔥,kendal,['kendal'],['🔥'],neu,aneta___bo,[]
484,I love you because you are a warrior of love,love warrior love,"['love', 'warrior', 'love']",[],pos,conciencia_profunda_vibracion,[]
485,Sweet ❣️,sweet,['sweet'],['❣'],neu,rejaulkarim071992,[]
486,Parecen las novias de van Helsink😂😂😂😂,parecen la novia de van helsink,"['parecen', 'la', 'novia', 'de', 'van', 'helsink']","['😂', '😂', '😂', '😂']",neu,ferfernandez4013,[]
487,🔥🔥,,[],"['🔥', '🔥']",neu,lovely_sarker,[]
488,👏,,[],['👏'],neu,srltmymy191,[]
489,I follow back!,follow back,"['follow', 'back']",[],neu,haydennewton73,[]
490,I love these colors but can we do an alternative pretty purple cover?,love color altern pretti purpl cover,"['love', 'color', 'altern', 'pretti', 'purpl', 'cover']",[],pos,emily_lamb1022,[]
